,class,cell
3013,60,hejejlpe-1
3014,60,hgacdalb-1
3015,60,cfbnedfc-1
3016,60,gjfbpnbg-1
3017,60,ockhllha-1
3018,60,kcdbnpll-1
3019,60,kbkmobfm-1
3020,60,bjbnjfab-1
3021,60,hffbnadf-1
3022,60,henlekmn-1
3023,60,giaakmhd-1
3024,60,gkopoebm-1
3025,60,hfebhoel-1
3026,60,kcgflffp-1
3027,60,glijghcg-1
3028,60,biobddpm-1
3029,60,helacclg-1
3030,60,hfnimgim-1
3031,60,gjecnccl-1
3032,60,kcdjajio-1
3033,60,ocaomico-1
3034,60,gklidclb-1
3035,60,bilhgdfh-1
3036,60,bjcghaod-1
3037,60,ocanibcl-1
3038,60,hjgdjhil-1
3039,60,hfdcddef-1
3040,60,gibhfgem-1
3041,60,hjaiodlh-1
3042,60,hgadlhoc-1
3043,60,binkjiih-1
3044,60,binkdpcm-1
3045,60,hgaebfhi-1
3046,60,heimfmkn-1
3047,60,hfngjpnp-1
3048,60,gjablekl-1
3049,60,hfjlgldg-1
3050,60,kcgdnimf-1
3051,60,gpjljegm-1
3052,60,bilmlibj-1
3053,60,glinncgm-1
3054,60,gkglhhde-1
3055,60,giknnemp-1
3056,60,hejbgeed-1
3057,60,biibpeji-1
3058,60,kcgoabed-1
3059,60,bjchcdpo-1
3060,60,hjbdnhdg-1
3061,60,kanldoen-1
3062,60,gkljobof-1
3063,60,cfdgfdfa-1
3064,60,gkmahngh-1
3065,60,kbankikm-1
3066,60,gkaadkba-1
3067,60,biijpbdk-1
3068,60,gkgnepjh-1
3069,60,hfcpcaka-1
3070,60,kapamiel-1
3071,60,hjelccja-1
3072,60,glhbpoic-1
3073,60,helbeihj-1
3074,60,kaoagkdg-1
3075,60,gpjodeba-1
3076,60,gkpgfnan-1
3077,60,gjeflhhd-1
3078,60,bihlekbk-1
3079,60,gilbblgj-1
3080,60,oegccidd-1
3081,60,gkhbfnng-1
3082,60,cfcemjdp-1
3083,60,cbmkkccg-1
3084,60,hfdfnplk-1
3085,60,cenegoin-1
3086,60,cfebngal-1
3087,60,ghppilfa-1
3088,60,ceilpkhm-1
3089,60,gholniin-1
3090,60,gholdpeh-1
3091,60,gjfghejc-1
3092,60,binomole-1
3093,60,bildjjdo-1
3094,60,bofpcfgk-1
3095,60,cfdigepf-1
3096,60,gjaccach-1
3097,60,bjdpbfbl-1
3098,60,gpjnapbp-1
3099,60,gllpbehl-1
3100,60,ocbkbljp-1
3101,60,hjfbmocb-1
3102,60,gikikeph-1
3103,60,hjoilhbi-1
3104,60,ocbejaoc-1
3105,60,kaomghja-1
3106,60,ocdlchkk-1
3107,60,gjdiopgd-1
3108,60,hiphkmgp-1
3109,60,gimimcal-1
3110,60,bimomefc-1
3111,60,cehiehhb-1
3112,60,gimgfpeh-1
3113,60,gkhfgnfj-1
3114,60,bihbjomb-1
3115,60,cfbkdoec-1
3116,60,kanembnk-1
3117,60,bilobdpi-1
3118,60,hjgciljn-1
3119,60,gibmhdep-1
3120,60,kcflcghg-1
3121,60,hejighkn-1
3122,60,billpjkd-1
3123,60,hjeablal-1
3124,60,hjfoonol-1
3125,60,biidhfjd-1
3126,60,cfhllghm-1
3127,60,gllhlklm-1
3128,60,gkfkbglj-1
3129,60,gjcggojp-1
3130,60,gjegicjd-1
3131,60,bjccconp-1
3132,60,kchaambm-1
3133,60,hemdbnog-1
3134,60,cfdelajp-1
3135,60,hjfophpe-1
3136,60,kccddbhh-1
3137,60,gllnkced-1
3138,60,bincjhhm-1
3139,60,cfeajoaf-1
3140,60,oegdlfob-1
3141,60,gpjogpdc-1
3142,60,oehhfaag-1
3143,60,hgaiclce-1
3144,60,gkokhcck-1
3145,60,gkomdcdn-1
3146,60,bjccogfg-1
3147,60,gjenciib-1
3148,60,bimchadi-1
3149,60,gikogklm-1
3150,60,hendbepj-1
3151,60,heofphge-1
3152,60,bjcijnff-1
3153,60,kcenbagb-1
3154,60,gijodbkj-1
3155,60,gkncnhhi-1
3156,60,cfiicjbh-1
3157,60,ocaphlpf-1
3158,60,hejnopfb-1
3159,60,hipfmipb-1
3160,60,hekplkjm-1
3161,60,hjhdhlka-1
3162,60,kapjegfl-1
3163,60,bimocpeg-1
3164,60,oehgnmpd-1
3165,60,gilaggll-1
3166,60,hehnadpa-1
3167,60,gkkjoion-1
3168,60,ceibgjef-1
3169,60,glacgdbk-1
3170,60,hfdfngkj-1
3171,60,kaplaaaa-1
3172,60,ghnjpkkb-1
3173,60,hjeolode-1
3174,60,hfooafif-1
3175,60,gjecbpbe-1
3176,60,gkaojljn-1
3177,60,oclgknll-1
3178,60,hjhlccoh-1
3179,60,cfecoche-1
3180,60,bihdnpnc-1
3181,60,hjapibbo-1
3182,60,giddpgdb-1
3183,60,hjbddllb-1
3184,60,cceohnoe-1
3185,60,glkfnphf-1
3186,60,gkbanmlb-1
3187,60,gkhdpldb-1
3188,60,hipdabjj-1
3189,60,gikkhfld-1
3190,60,gilddpff-1
3191,60,ockagiae-1
3192,60,bjhefned-1
3193,60,glkaleel-1
3194,60,hjclohhl-1
3195,60,gpmnnkjb-1
3196,60,binclopo-1
3197,60,gkkmhebn-1
3198,60,gkfibfjc-1
3199,60,gpkaggge-1
3200,60,bnoapjha-1
3201,60,henkffda-1
3202,60,ocifkpmo-1
3203,60,bihdgmde-1
3204,60,bilkbjcj-1
3205,60,heneijnc-1
3206,60,bjdpddbf-1
3207,60,cfdmofnh-1
3208,60,hfcophph-1
3209,60,hfpfkkab-1
3210,60,kbknjlhk-1
3211,60,kccobpbg-1
3212,60,glipfbnc-1
3213,60,binpbmmo-1
3214,60,hjfbocdd-1
3215,60,bjedmocl-1
3216,60,hemobplc-1
3217,60,gikiaocc-1
3218,60,ockfllke-1
3219,60,cgibdeab-1
3220,60,oegcjneg-1
3221,60,cffmmnfo-1
3222,60,hepfkhpi-1
3223,60,gkalnade-1
3224,60,oefdpkdi-1
3225,60,gpkfiapn-1
3226,60,hjfogcmj-1
3227,60,hjdmeoni-1
3228,60,ocejcgkf-1
3229,60,hjceemmb-1
3230,60,gjebadka-1
3231,60,hjeolbmi-1
3232,60,hipidhfd-1
3233,60,kcdighff-1
3234,60,gpkfennh-1
3235,60,hfpdgoio-1
3236,60,cfdgkjdm-1
3237,60,gidhghag-1
3238,60,cfblhnhe-1
3239,60,gjacjmfl-1
3240,60,glaggpcb-1
3241,60,heofnkld-1
3242,60,hfdfmcco-1
3243,60,gidmhjge-1
3244,60,hehfagpp-1
3245,60,kbkpcfle-1
3246,60,ghppncak-1
3247,60,giljdmlg-1
3248,60,kbboaidl-1
3249,60,gkamenhj-1
3250,60,gkfkfkln-1
3251,60,cbmkdnoi-1
3252,60,cfcedpfi-1
3253,60,gikidfgd-1
3254,60,gjpidhcm-1
3255,60,hepgjjpb-1
3256,60,biocljif-1
3257,60,hjcdbaln-1
3258,60,bjbmlcda-1
3259,60,gplgejcc-1
3260,60,binobhlm-1
3261,60,hekjemif-1
3262,60,gijpdmnm-1
3263,60,hjglaeeh-1
3264,60,gknffeca-1
3265,60,ocknpjik-1
3266,60,gjpgaojl-1
3267,60,oegnnnab-1
3268,60,hjeaenje-1
3269,60,hjdnnlnn-1
3270,60,hjbkgihh-1
3271,60,gkpnjijo-1
3272,60,gkfelgko-1
3273,60,cfedchgi-1
3274,60,hfpfcdjh-1
3275,60,gkplhdif-1
3276,60,oboamigh-1
3277,60,gibcanjb-1
3278,60,cghacnao-1
3279,60,bikflkng-1
3280,60,kcdoaojj-1
3281,60,gjafcbip-1
3282,60,gklpmckl-1
3283,60,ocibdleh-1
3284,60,gpkcmaja-1
3285,60,cfipgpph-1
3286,60,gikihpbf-1
3287,60,gicplihi-1
3288,60,gkgcaobb-1
3289,60,kceagaee-1
3290,60,gibappae-1
3291,60,gkdphean-1
3292,60,hjnjljfh-1
3293,60,kbmfjngk-1
3294,60,kccgjfda-1
3295,60,biiagopf-1
3296,60,gpkgielo-1
3297,60,hfppogce-1
3298,60,biikngho-1
3299,60,ocbmciod-1
3300,60,heibkknh-1
3301,60,gjaekjbo-1
3302,60,gkojnngb-1
3303,60,ghpdbjkf-1
3304,60,gkllkbdl-1
3305,60,kcfhcdfe-1
3306,60,hfdenomm-1
3307,60,hfcgmnab-1
3308,60,gkpnemne-1
3309,60,kcgfkefn-1
3310,60,gimemjke-1
3311,60,gjfjcoej-1
3312,60,gholpfdb-1
3313,60,kcckfgei-1
3314,60,kchaejbc-1
3315,60,gkmkimaa-1
3316,60,bjckloea-1
3317,60,gkgnodpp-1
3318,60,cfgopeci-1
3319,60,gljgnpab-1
3320,60,helfejbj-1
3321,60,gkkccapb-1
3322,60,gjpbkndk-1
3323,60,hjcfocfn-1
3324,60,ockbkccg-1
3325,60,gpkcailk-1
3326,60,biochemf-1
3327,60,kanlhijc-1
3328,60,hjhkmpmi-1
3329,60,hejfhbfd-1
3330,60,gjchhppl-1
3331,60,hgbbgpnc-1
3332,60,ocdflpea-1
3333,60,bjdkikfc-1
3334,60,bjddgbbm-1
3335,60,hgjejcke-1
3336,60,ociilhan-1
3337,60,ceollijj-1
3338,60,bijdboao-1
3339,60,gkninjlg-1
3340,60,bimekbfo-1
3341,60,gpjcfhjb-1
3342,60,gimefmnc-1
3343,60,bimhgonb-1
3344,60,gjpccphi-1
3345,60,bjbnjmah-1
3346,60,hjahieji-1
3347,60,hgjfgnpe-1
3348,60,hjbgminl-1
3349,60,cfimneko-1
3350,60,kaphdcfg-1
3351,60,hehikmdl-1
3352,60,cfeckaci-1
3353,60,glmbfmfb-1
3354,60,hgajoibj-1
3355,60,gkjofagg-1
3356,60,cfgpehga-1
3357,60,hfcoggjh-1
3358,60,kanphlnk-1
3359,60,gkomdlal-1
3360,60,gholeclo-1
3361,60,bjeemnni-1
3362,60,hjphmnch-1
3363,60,ccemmhmi-1
3364,60,ocdpaegm-1
3365,60,glamfjeh-1
3366,60,gkhdilnp-1
3367,60,cfjbhboc-1
3368,60,bikfdphj-1
3369,60,gkmfbpda-1
3370,60,cghaciih-1
3371,60,gjfhnlom-1
3372,60,gjeonbbh-1
3373,60,bimokoki-1
3374,60,cfiomfoe-1
3375,60,cfhohcdg-1
3376,60,kccbgbfo-1
3377,60,hgalmkfl-1
3378,60,hgaabmne-1
3379,60,kcfbmaek-1
3380,60,bjdgmgoc-1
3381,60,hjaempjk-1
3382,60,ceijchcf-1
3383,60,cfeblmdh-1
3384,60,gkmeiock-1
3385,60,gjdonmnj-1
3386,60,kcdofpmc-1
3387,60,bimkdjac-1
3388,60,hgjidfno-1
3389,60,gjejcolp-1
3390,60,gkppjbhe-1
3391,60,hjaoookd-1
3392,60,bogcedbl-1
3393,60,ghponkbb-1
3394,60,hjdnejfj-1
3395,60,heocebpi-1
3396,60,biojgfof-1
3397,60,hgjdnbgh-1
3398,60,ockbagkm-1
3399,60,cfjfedci-1
3400,60,hipfbdfg-1
3401,60,gkabhele-1
3402,60,heogkdpn-1
3403,60,henjpljh-1
3404,60,hjdoofmg-1
3405,60,gimhdmig-1
3406,60,hjfaclgh-1
3407,60,gkicojca-1
3408,60,gillgobc-1
3409,60,hjfnoibm-1
3410,60,glmcdlkh-1
3411,60,gknnehmg-1
3412,60,gkgfhbia-1
3413,60,gkohlgpa-1
3414,60,gjphjbmn-1
3415,60,hjhboihb-1
3416,60,gkoepjjh-1
3417,60,bogceolp-1
3418,60,gjaekphi-1
3419,60,bogbjmge-1
3420,60,hipbbnja-1
3421,60,kbckbhbe-1
3422,60,ocdidpli-1
3423,60,kapfjjao-1
3424,60,hjehjghp-1
3425,60,cfhadhkj-1
3426,60,gimhkhpb-1
3427,60,cficffcb-1
3428,60,cfhggopj-1
3429,60,kaphggfg-1
3430,60,bilghpal-1
3431,60,cghcbkbl-1
3432,60,bihlenla-1
3433,60,kcebdakb-1
3434,60,gofcmhdo-1
3435,60,kbclenjg-1
3436,60,hjfhamcf-1
3437,60,gkkjphfd-1
3438,60,hjdngkjj-1
3439,60,gkgiaigm-1
3440,60,gklmnoog-1
3441,60,gimgmjfj-1
3442,60,gidfimci-1
3443,60,helfmajj-1
3444,60,hjebmhih-1
3445,60,giaipgif-1
3446,60,gkdnhlae-1
3447,60,kcdinhkl-1
3448,60,heijnjme-1
3449,60,kcdkpjpd-1
3450,60,ghnmloal-1
3451,60,cficlhcj-1
3452,60,cbmjlokf-1
3453,60,cfilcjhp-1
3454,60,hejndhpp-1
3455,60,hjonjllc-1
3456,60,hfoaamcb-1
3457,60,gllmgipg-1
3458,60,golpgglc-1
3459,60,hfjkhaln-1
3460,60,hjbjhfgd-1
3461,60,hjheeifc-1
3462,60,henecehj-1
3463,60,bjckgcaj-1
3464,60,hfnnmbea-1
3465,60,gkobcapc-1
3466,60,giajjpkm-1
3467,60,hjfnlmfm-1
3468,60,hjejfgmm-1
3469,60,gilmlfni-1
3470,60,hfekennm-1
3471,60,hhnkefki-1
3472,100,hjkacjoo-1
3473,100,hgebgccb-1
3474,100,hjjbfaip-1
3475,100,gjcojcle-1
3476,100,heonmjfo-1
3477,100,hfaebmme-1
3478,100,liccfpjm-1
3479,100,hglbfegg-1
3480,100,kcedmnee-1
3481,100,hdjgkfad-1
3482,100,kbnebkhp-1
3483,100,hkblbjbh-1
3484,100,hjnagbni-1
3485,100,cfaimgdh-1
3486,100,kcbmckia-1
3487,100,hidkoanm-1
3488,100,gdlbpehp-1
3489,100,hinemndb-1
3490,100,cgghpmmj-1
3491,100,hjiajapg-1
3492,100,goojljlb-1
3493,100,ccffkknm-1
3494,100,hgpgladn-1
3495,100,cdhehpem-1
3496,100,cbmpblck-1
3497,100,goimbiom-1
3498,100,behjdbpd-1
3499,100,hgefmeoc-1
3500,100,hfjbhldl-1
3501,100,fdmbefhl-1
3502,100,cbodnpod-1
3503,100,hgdnjlcg-1
3504,100,hjnnkaep-1
3505,100,oegnpmck-1
3506,100,kcbkblji-1
3507,100,ffhgcabc-1
3508,100,gfiadedp-1
3509,100,cdfhhhbd-1
3510,100,ffnllpkn-1
3511,100,gjlelmdm-1
3512,100,gdnpnkgo-1
3513,100,gimapcno-1
3514,100,hjibnjhg-1
3515,100,hhdmjebn-1
3516,100,hdkkdggg-1
3517,100,cbnnlfgj-1
3518,100,gomglhja-1
3519,100,hidocbdb-1
3520,100,hjmamgbg-1
3521,100,hjhpgefd-1
3522,100,cfmlmmme-1
3523,100,hjnfefjb-1
3524,100,cggihndn-1
3525,100,gjjdnpcl-1
3526,100,libkfblc-1
3527,100,gkcgfnep-1
3528,100,hfkgbgce-1
3529,100,hhjpojdj-1
3530,100,hhjepkla-1
3531,100,fnmfbiaf-1
3532,100,gonbfgom-1
3533,100,gigmglac-1
3534,100,hjoannoj-1
3535,100,gjlpkgci-1
3536,100,gdlcjidi-1
3537,100,beflcjhl-1
3538,100,cfnlfhnb-1
3539,100,cgdmaehp-1
3540,100,hjljdnma-1
3541,100,kbddecck-1
3542,100,gfgmnjlf-1
3543,100,fficebon-1
3544,100,gjkaaleb-1
3545,100,hdjjblcj-1
3546,100,gehdbbgo-1
3547,100,ffgcdcak-1
3548,100,cfgebbgk-1
3549,100,hgdhacgb-1
3550,100,hfingged-1
3551,100,hidelnbi-1
3552,100,cfpbbimb-1
3553,100,gomdipng-1
3554,100,fdilokbf-1
3555,100,gigdoknf-1
3556,100,ghnngldg-1
3557,100,hjjlfogf-1
3558,100,cdibaofl-1
3559,100,gjafifkg-1
3560,100,gokpcfaf-1
3561,100,cgcplnji-1
3562,100,hhhnfpdi-1
3563,100,cghnccfd-1
3564,100,gdiodghp-1
3565,100,lhnimklc-1
3566,100,ffopemce-1
3567,100,hjckpnim-1
3568,100,goipgilp-1
3569,100,golhmadl-1
3570,100,licekakb-1
3571,100,hdleiddm-1
3572,100,cfjomjie-1
3573,100,hficfdgm-1
3574,100,oadjflnj-1
3575,100,fdnconjb-1
3576,100,hfikegfg-1
3577,100,hjpakchn-1
3578,100,hdbdiehd-1
3579,100,cdfehfkd-1
3580,100,gdnhakjd-1
3581,100,gdikbfin-1
3582,100,boheboni-1
3583,100,kbefppfm-1
3584,100,kbedjiok-1
3585,100,hjmakgdi-1
3586,100,gdhpjiag-1
3587,100,kbmaaleg-1
3588,100,kcbodeme-1
3589,100,hhoofncd-1
3590,100,giefekce-1
3591,100,kbofoemi-1
3592,100,fffhacaa-1
3593,100,gipelfjh-1
3594,100,gomjikcn-1
3595,100,gkdmifkp-1
3596,100,hhoimgkh-1
3597,100,hhlljcpc-1
3598,100,hgfiiobd-1
3599,100,hhgckeeo-1
3600,100,gipjeeed-1
3601,100,giiacmah-1
3602,100,hepjnfhd-1
3603,100,hfihdhdk-1
3604,100,hhdoekpb-1
3605,100,ccgkgnec-1
3606,100,gjddlban-1
3607,100,hieknkge-1
3608,100,fdkbfcfh-1
3609,100,ocblijae-1
3610,100,gieigakm-1
3611,100,fffmclmn-1
3612,100,kbmdhfml-1
3613,100,fdkblchd-1
3614,100,cdmaoicj-1
3615,100,gejondai-1
3616,100,gdlhofnb-1
3617,100,hgckmknl-1
3618,100,hjmmdaen-1
3619,100,hgepbjhb-1
3620,100,hienhfak-1
3621,100,gdkifhea-1
3622,100,cdfekcfi-1
3623,100,gijfhfpj-1
3624,100,hhmgplhn-1
3625,100,hhdokcme-1
3626,100,heomfoeh-1
3627,100,hibeciba-1
3628,100,hgcnkmii-1
3629,100,ffiohgck-1
3630,100,giobikkk-1
3631,100,kbdbcjkm-1
3632,100,cgbifbce-1
3633,100,hjmkpphk-1
3634,100,gehfljaa-1
3635,100,ffmebpgi-1
3636,100,obogmbll-1
3637,100,fflahjag-1
3638,100,cgklidoa-1
3639,100,licebcjj-1
3640,100,gibegfhl-1
3641,100,gfibgkae-1
3642,100,kblknpap-1
3643,100,cdmheiml-1
3644,100,ffepmjje-1
3645,100,hjklpodn-1
3646,100,gialklib-1
3647,100,cfkmplel-1
3648,100,ocagpigd-1
3649,100,kbimkfch-1
3650,100,gijgloig-1
3651,100,hjhocekh-1
3652,100,hkbkpahi-1
3653,100,ccnaeccp-1
3654,100,beflogje-1
3655,100,hhnmdanl-1
3656,100,cflpknjh-1
3657,100,hfhfbfef-1
3658,100,hfigkheb-1
3659,100,hhojljkp-1
3660,100,cflogdld-1
3661,100,gdhohcio-1
3662,100,gdidockc-1
3663,100,gonbmnim-1
3664,100,gfcheajd-1
3665,100,ffnangpf-1
3666,100,hgffcaeb-1
3667,100,bnodbaia-1
3668,100,hhejhcmo-1
3669,100,hkcoobjh-1
3670,100,hjohgdgh-1
3671,100,hhhpilce-1
3672,100,hkacpafl-1
3673,100,bikioadc-1
3674,100,hfamgkck-1
3675,100,befmbnpd-1
3676,100,cfjflfgk-1
3677,100,ffpgdcni-1
3678,100,gijmphkb-1
3679,100,ffgcnoke-1
3680,100,kbladlee-1
3681,100,ohbpggnk-1
3682,100,ffgomenn-1
3683,100,cdgeldkk-1
3684,100,cdgfcnik-1
3685,100,lidjalmp-1
3686,100,hhgabcef-1
3687,100,hghmnkcc-1
3688,100,hdjihddo-1
3689,100,hjckmpbk-1
3690,100,kbjnikii-1
3691,100,gkclblkg-1
3692,100,himeglla-1
3693,100,cgknldfm-1
3694,100,gehdndgn-1
3695,100,hhffaekb-1
3696,100,hingbdbh-1
3697,100,hgbkipdc-1
3698,100,hghjailh-1
3699,100,hilpmlja-1
3700,100,gifhhkig-1
3701,100,gomjciho-1
3702,100,gfhjdmjc-1
3703,100,befkkfij-1
3704,100,cdiafajn-1
3705,100,gdhhgind-1
3706,100,gdnglpnc-1
3707,100,gkddfnme-1
3708,100,gfhbgcgd-1
3709,100,gidpickf-1
3710,100,gdlacmaj-1
3711,100,bikkpclg-1
3712,100,cgjmcbpo-1
3713,100,hghcmlen-1
3714,100,hkbcoaad-1
3715,100,cfkoncam-1
3716,100,obpgnalm-1
3717,100,hgggoemp-1
3718,100,gieoencl-1
3719,100,ocaafldp-1
3720,100,hkcbfdep-1
3721,100,ljepomae-1
3722,100,ffehagnj-1
3723,100,hgpjenhg-1
3724,100,fdmilolm-1
3725,100,gfhancpo-1
3726,100,hghnbilj-1
3727,100,gkeopged-1
3728,100,hhjiiani-1
3729,100,obffebgi-1
3730,100,gdkmgphb-1
3731,100,kbnjabon-1
3732,100,gjomljmb-1
3733,100,gokogfff-1
3734,100,gjlphaca-1
3735,100,hjmicajd-1
3736,100,cbnmgngi-1
3737,100,gejkfdkn-1
3738,100,gdjefenc-1
3739,100,hipapgif-1
3740,100,gihjfedc-1
3741,100,gjhacmio-1
3742,100,geglcogh-1
3743,100,hhhfdjpd-1
3744,100,hilojdgi-1
3745,100,cggkajfk-1
3746,100,hfamdkbf-1
3747,100,cgepmgnn-1
3748,100,hjmiohlg-1
3749,100,hggbpjok-1
3750,100,himbamgo-1
3751,100,gokdgkgh-1
3752,100,hhlcfplo-1
3753,100,giicagik-1
3754,100,hjkfhnfb-1
3755,100,gdnponjb-1
3756,100,obofdcdf-1
3757,100,hepmcijj-1
3758,100,fdgmpeci-1
3759,100,gdhdnggo-1
3760,100,hdkkhfni-1
3761,100,gjddooho-1
3762,100,hjmfpkae-1
3763,100,cfjiiljh-1
3764,100,cgeehple-1
3765,100,hjjaagma-1
3766,100,gdjnnbde-1
3767,100,hgdlopjh-1
3768,100,hhlcdkgn-1
3769,100,goomcclo-1
3770,100,hggdnedn-1
3771,100,gdmojcan-1
3772,100,hjidbdim-1
3773,100,cfokibbi-1
3774,100,kbddbgeh-1
3775,100,ffjfodgc-1
3776,100,kbpielhc-1
3777,100,cfjopkhd-1
3778,100,gfhkjkce-1
3779,100,hfghhofk-1
3780,100,hiegpolm-1
3781,100,hggpdgnd-1
3782,100,gokdklbd-1
3783,100,cgalaikp-1
3784,100,kcedjmkd-1
3785,100,bnofhpio-1
3786,100,kcbjhgng-1
3787,100,gjihlbmj-1
3788,100,cfjjgljn-1
3789,100,bnneiijj-1
3790,100,oaclibdj-1
3791,100,goiolabn-1
3792,100,licgdjam-1
3793,100,cdfhghhe-1
3794,100,cgdocmdn-1
3795,100,cghiongg-1
3796,100,hcdplcjc-1
3797,100,gejjjiok-1
3798,100,gieenjpo-1
3799,100,cgdgbngo-1
3800,100,cfnkcnfl-1
3801,100,cgipgmpm-1
3802,100,hgcbppah-1
3803,100,goolajcg-1
3804,100,hghfambn-1
3805,100,gomebmbg-1
3806,100,cgkdoggk-1
3807,100,hghlbjme-1
3808,100,ffmnmbla-1
3809,100,kbkfopnk-1
3810,100,gjkjcdej-1
3811,100,ffegddfc-1
3812,100,cbninhei-1
3813,100,giioidfj-1
3814,100,cgdmoloo-1
3815,100,hgffobap-1
3816,100,hdlcffmj-1
3817,100,hfglkeeo-1
3818,100,ffodihke-1
3819,100,gikeklib-1
3820,100,hjohjfel-1
3821,100,hkbelbph-1
3822,100,hgkhemje-1
3823,100,oacnjdfl-1
3824,100,ginfmflc-1
3825,100,obpcjknk-1
3826,100,gdphmfak-1
3827,100,hjlghkla-1
3828,100,ocgndlgc-1
3829,100,gkbcekgb-1
3830,100,hepjkldp-1
3831,100,hfgfdpjp-1
3832,100,oadofghe-1
3833,100,golmepem-1
3834,100,gicfnand-1
3835,100,gjagdidd-1
3836,100,ffimcmnn-1
3837,100,goomaljj-1
3838,100,fdmaifjl-1
3839,100,gopbegeh-1
3840,100,gjificbl-1
3841,100,bikpinpg-1
3842,100,gjcgekgk-1
3843,100,hffpjakc-1
3844,100,oacljfga-1
3845,100,hhgpjich-1
3846,100,bnnghgfg-1
3847,100,hhmmklee-1
3848,100,gikggbji-1
3849,100,gdkgellh-1
3850,100,himfkoii-1
3851,100,gofjjaaf-1
3852,100,hgpefnif-1
3853,100,giilijbc-1
3854,100,kbngcpam-1
3855,100,cegjaock-1
3856,100,hhjhognm-1
3857,100,behjicee-1
3858,100,gihajeln-1
3859,100,gompbbbm-1
3860,100,gieidbcc-1
3861,100,gjmjiobd-1
3862,100,gjmakena-1
3863,100,cgbnblgj-1
3864,100,lidlcoaa-1
3865,100,hfidcfeo-1
3866,100,gfchjjod-1
3867,100,gohmlcep-1
3868,100,cdijoooe-1
3869,100,obpahijb-1
3870,100,hieniigp-1
3871,100,hkcapcef-1
3872,100,hjlapmgj-1
3873,100,hgepmejg-1
3874,100,kbeekbel-1
3875,100,gjomibgp-1
3876,100,hkbndmho-1
3877,100,hdlbmlcl-1
3878,100,hioknhef-1
3879,100,oehgijbh-1
3880,100,gokhbofd-1
3881,100,cdfeahga-1
3882,100,kbikkonj-1
3883,100,kcacpdin-1
3884,100,ghnpccnj-1
3885,100,obfdgeac-1
3886,100,ceobgkee-1
3887,100,cfbdnobf-1
3888,100,ljfjoeme-1
3889,100,hienpjkn-1
3890,100,kcbcnpmp-1
3891,100,bikpmdom-1
3892,100,gjhchjao-1
3893,100,gjgfenoi-1
3894,100,cgbiddep-1
3895,100,gjogamal-1
3896,100,gihmdfll-1
3897,100,gkbhkgdb-1
3898,100,gioaecal-1
3899,100,cflaallb-1
3900,100,hjdfaefa-1
3901,100,gomhgbgm-1
3902,100,cfpdnnpk-1
3903,100,gjkihonk-1
3904,100,gjoofdoe-1
3905,100,beicjjal-1
3906,100,cgengeil-1
3907,100,oboapmfd-1
3908,100,ffjpkkip-1
3909,100,cgghkmbh-1
3910,100,fffgijfb-1
3911,100,hgbkeghk-1
3912,100,gjbfdpho-1
3913,100,hfbofpoj-1
3914,100,gofpacki-1
3915,100,ffkklloo-1
3916,100,cgkgmkge-1
3917,100,hgcaodch-1
3918,100,ffnmgcij-1
3919,100,cbncmgjd-1
3920,100,fnmgadpn-1
3921,100,gfhnbnil-1
3922,100,oadfedjp-1
3923,100,ffgjoege-1
3924,100,gfiiokom-1
3925,100,gomdbjho-1
3926,100,hkaafede-1
3927,100,hjlkaapf-1
3928,100,ocgbbaea-1
3929,100,giogogfj-1
3930,100,hjnnjemo-1
3931,100,bikcalba-1
3932,100,hidpohhl-1
3933,100,hkcfapke-1
3934,100,ocgikfkg-1
3935,100,heplglin-1
3936,100,ccncbbfm-1
3937,100,hjdeicae-1
3938,100,gdikmaaj-1
3939,100,hkbeompo-1
3940,100,bogebjlh-1
3941,100,oadkfhan-1
3942,100,gojbfcif-1
3943,100,heoijhec-1
3944,100,obhdgoln-1
3945,100,cdfkbgpe-1
3946,100,gijllcfj-1
3947,100,gioaclhh-1
3948,100,ffjngcbn-1
3949,100,ocgamphd-1
3950,100,hhbljocg-1
3951,100,gigpeehm-1
3952,100,ffkiecln-1
3953,100,golnedhp-1
3954,100,cgfiffhe-1
3955,100,cgkcgaid-1
3956,100,cgkmnmpo-1
3957,100,cgcnfjbi-1
3958,100,hfhgniek-1
3959,100,ffokfeai-1
3960,100,gommahna-1
3961,100,hjclpcbh-1
3962,100,kbmjgabc-1
3963,100,hgldoccb-1
3964,100,gihfhdhh-1
3965,100,gjjnfmkn-1
3966,100,gofppcil-1
3967,100,ffgdgjbh-1
3968,100,cghppbdk-1
3969,100,hibehmdg-1
3970,100,hjlfmmcm-1
3971,100,bnppgach-1
3972,100,ocbodmdh-1
3973,100,gofamndn-1
3974,100,hggeboaj-1
3975,100,ffpdalll-1
3976,100,gdnolcpa-1
3977,100,ljfjobdm-1
3978,100,ocncnfel-1
3979,100,hjkkjfin-1
3980,100,hhgiaopk-1
3981,100,goohmlak-1
3982,100,hilpjjkb-1
3983,100,gdhmomhd-1
3984,100,fdmfcakn-1
3985,100,cgkcchnn-1
3986,100,ffofpmlj-1
3987,100,cgjgibhi-1
3988,100,gjjjmhgn-1
3989,100,gjidnehp-1
3990,100,ccmocabj-1
3991,100,kcahckip-1
3992,100,hidfigad-1
3993,100,cfppkcaa-1
3994,100,gjicegpp-1
3995,100,obilfefo-1
3996,100,cfonffco-1
3997,100,gigpfgmg-1
