,X,Y,group
65,108.26309058367974,4096.009120309849,PSCI_tumor_0
66,90.84808823848844,3947.9816003757214,PSCI_tumor_0
67,60.371834134403066,3817.3690827867854,PSCI_tumor_0
68,47.31058237550978,3708.52531812934,PSCI_tumor_0
69,47.31058237550978,3556.144047608914,PSCI_tumor_0
70,47.31058237550978,3416.824028847382,PSCI_tumor_0
71,47.31058237550978,3290.5652618447443,PSCI_tumor_0
72,47.31058237550978,3194.7827489461915,PSCI_tumor_0
73,38.60308120291374,3051.1089795983617,PSCI_tumor_0
74,34.24933061661611,2942.265214940915,PSCI_tumor_0
75,34.24933061661611,2842.128951456064,PSCI_tumor_0
76,34.24933061661611,2741.9926879712134,PSCI_tumor_0
77,21.18807885772244,2659.271426831554,PSCI_tumor_0
78,8.126827098828766,2585.25766686449,PSCI_tumor_0
79,8.126827098828766,2511.2439068974263,PSCI_tumor_0
80,8.126827098828766,2424.168895171469,PSCI_tumor_0
81,-0.5806740737668861,2332.740132859214,PSCI_tumor_0
82,-0.5806740737668861,2241.311370546958,PSCI_tumor_0
83,-0.5806740737668861,2141.175107062108,PSCI_tumor_0
84,-0.5806740737668861,2041.0388435772568,PSCI_tumor_0
85,-0.5806740737668861,1949.6100812650016,PSCI_tumor_0
86,-22.34942700525621,1823.3513142623635,PSCI_tumor_0
87,-31.056928177851866,1697.0925472597255,PSCI_tumor_0
88,-48.471930523043554,1605.6637849474705,PSCI_tumor_0
89,-57.17943169563921,1505.5275214626197,PSCI_tumor_0
90,-61.53318228193684,1418.4525097366625,PSCI_tumor_0
91,-78.94818462712853,1322.6699968381092,PSCI_tumor_0
92,-87.65568579972418,1226.8874839395564,PSCI_tumor_0
93,-92.0094363860222,1152.8737239724926,PSCI_tumor_0
94,-92.0094363860222,1065.7987122465352,PSCI_tumor_0
95,-96.36318697231984,965.6624487616843,PSCI_tumor_0
96,-92.0094363860222,835.0499311727485,PSCI_tumor_0
97,-61.53318228193684,739.2674182741954,PSCI_tumor_0
98,12.480577685126786,678.3149100660254,PSCI_tumor_0
99,116.9705917562754,639.1311547893446,PSCI_tumor_0
100,225.814356413722,630.4236536167489,PSCI_tumor_0
101,312.88936813967933,630.4236536167489,PSCI_tumor_0
102,421.733132797126,626.069903030451,PSCI_tumor_0
103,530.5768974545725,613.0086512715574,PSCI_tumor_0
104,643.7744126983172,573.8248959948766,PSCI_tumor_0
105,739.5569255968702,552.0561430633873,PSCI_tumor_0
106,826.6319373228274,556.409893649685,PSCI_tumor_0
107,970.3057066706572,582.5323971674724,PSCI_tumor_0
108,1066.0882195692095,595.593648926366,PSCI_tumor_0
109,1166.224483054061,617.3624018578553,PSCI_tumor_0
110,1266.3607465389116,665.2536583071317,PSCI_tumor_0
111,1322.9595041607845,721.852415929004,PSCI_tumor_0
112,1262.0069959526136,782.8049241371741,PSCI_tumor_0
113,1205.4082383307416,830.6961805864506,PSCI_tumor_0
114,1135.7482289499756,869.8799358631314,PSCI_tumor_0
115,1083.5032219144018,869.8799358631314,PSCI_tumor_0
116,476.41069248915863,4204.265616864432,PSCI_tumor_30
117,516.5213362804873,4202.355586207701,PSCI_tumor_30
118,600.2369068353386,4202.355586207701,PSCI_tumor_30
119,619.3117122094525,4201.061021696308,PSCI_tumor_30
120,713.9682362160842,4188.153313877223,PSCI_tumor_30
121,815.4324708116442,4175.977605725757,PSCI_tumor_30
122,952.8130657355129,4171.814557394729,PSCI_tumor_30
123,963.3159821417155,4171.103631339579,PSCI_tumor_30
124,1046.0372432813747,4162.396130166983,PSCI_tumor_30
125,1047.7534498295163,4162.204857423661,PSCI_tumor_30
126,1121.7672097965803,4153.497356251067,PSCI_tumor_30
127,1128.4812436419427,4152.543471946493,PSCI_tumor_30
128,1198.8194273047343,4140.820441336027,PSCI_tumor_30
129,1277.7645136349354,4136.873187019517,PSCI_tumor_30
130,1292.4025132092745,4135.3734869529235,PSCI_tumor_30
131,1306.8049029194876,4132.35830827443,PSCI_tumor_30
132,1320.8152210094804,4127.860406669758,PSCI_tumor_30
133,1334.2812650311937,4121.9286455288,PSCI_tumor_30
134,1347.0567453106446,4114.627465113453,PSCI_tumor_30
135,1408.0092535188146,4075.443709836772,PSCI_tumor_30
136,1422.045979403659,4065.143870432653,PSCI_tumor_30
137,1500.413489957021,3999.8376116381846,PSCI_tumor_30
138,1510.3948514050435,3990.6733201542766,PSCI_tumor_30
139,1519.4516464948024,3980.5943183455547,PSCI_tumor_30
140,1527.500439793261,3969.693458691528,PSCI_tumor_30
141,1579.7454468288347,3891.325948138167,PSCI_tumor_30
142,1586.6754313529736,3879.7720083719555,PSCI_tumor_30
143,1592.4724895877848,3867.610087247057,PSCI_tumor_30
144,1597.083825265627,3854.9509485365325,PSCI_tumor_30
145,1600.4674409970023,3841.9098843848446,PSCI_tumor_30
146,1602.592520758591,3828.6056652934085,PSCI_tumor_30
147,1605.8312283731054,3799.457296762781,PSCI_tumor_30
148,1623.05887082741,3782.2296543084763,PSCI_tumor_30
149,1634.154004631348,3769.736150986758,PSCI_tumor_30
150,1643.6953488225267,3756.019286534466,PSCI_tumor_30
151,1691.5866052718034,3677.6517759811045,PSCI_tumor_30
152,1697.7208015950478,3666.516223488849,PSCI_tumor_30
153,1702.8283547119959,3654.873981651581,PSCI_tumor_30
154,1706.8678448937605,3642.819463290762,PSCI_tumor_30
155,1732.990348411548,3551.3907009785075,PSCI_tumor_30
156,1733.6554296294903,3548.982445354453,PSCI_tumor_30
157,1751.0704319746817,3483.676186559984,PSCI_tumor_30
158,1754.2141504812228,3468.646392363743,PSCI_tumor_30
159,1755.7069782276349,3453.3640775865483,PSCI_tumor_30
160,1755.5312553339597,3438.010029224817,PSCI_tumor_30
161,1753.6890605699791,3422.76588287019,PSCI_tumor_30
162,1740.6278088110857,3348.752122903127,PSCI_tumor_30
163,1736.130240038661,3330.4813007805997,PSCI_tumor_30
164,1705.6539859345755,3234.698787882046,PSCI_tumor_30
165,1700.8159256447932,3221.7311181088003,PSCI_tumor_30
166,1694.7313086710287,3209.2995163214964,PSCI_tumor_30
167,1687.4586180549668,3197.523470384147,PSCI_tumor_30
168,1658.0159729041225,3154.6978047101916,PSCI_tumor_30
169,1649.7853233059404,3099.826807388976,PSCI_tumor_30
170,1647.0441087230502,3086.178707685125,PSCI_tumor_30
171,1642.9720901770236,3072.866925389861,PSCI_tumor_30
172,1637.608859445489,3060.020889462929,PSCI_tumor_30
173,1631.0065626167068,3047.765500464601,PSCI_tumor_30
174,1623.2293930790242,3036.219916161594,PSCI_tumor_30
175,1614.3529673757944,3025.4963929695296,PSCI_tumor_30
176,1604.4635899942414,3015.6991944964498,PSCI_tumor_30
177,1593.6574142366533,3006.923577799498,PSCI_tumor_30
178,1528.3511554421855,2959.032321350222,PSCI_tumor_30
179,1517.8438330185982,2952.027346501007,PSCI_tumor_30
180,1506.7525767539516,2945.989339245025,PSCI_tumor_30
181,1495.1661317960984,2940.9666118594314,PSCI_tumor_30
182,1483.1772054765015,2936.9993530003912,PSCI_tumor_30
183,1470.881725525387,2934.1193061391236,PSCI_tumor_30
184,1414.1316250059804,2923.4786622917345,PSCI_tumor_30
185,1348.0058845707533,2897.7630965669246,PSCI_tumor_30
186,1336.705518099886,2893.9101813905727,PSCI_tumor_30
187,1325.1200156211396,2891.025849570719,PSCI_tumor_30
188,1313.332235593689,2889.130729585996,PSCI_tumor_30
189,1239.3184756266248,2880.4232284134,PSCI_tumor_30
190,1222.823240675933,2879.4562549060415,PSCI_tumor_30
191,1160.9823096204495,2879.4562549060415,PSCI_tumor_30
192,1117.0977263448337,2874.5801900976394,PSCI_tumor_30
193,1066.836697775075,2847.971410266591,PSCI_tumor_30
194,1051.2986050301033,2840.912547707806,PSCI_tumor_30
195,1035.0222843092824,2835.7801749068353,PSCI_tumor_30
196,1024.5899537660323,2833.172092271023,PSCI_tumor_30
197,1015.699664360339,2782.0529281882878,PSCI_tumor_30
198,1015.699664360339,2736.2618075504765,PSCI_tumor_30
199,1023.3501356297655,2690.358979933918,PSCI_tumor_30
200,1047.1484570589207,2642.7623370756073,PSCI_tumor_30
201,1104.9625510579638,2584.9482430765647,PSCI_tumor_30
202,1117.2803466048788,2570.8790656249294,PSCI_tumor_30
203,1173.8791042267515,2496.8653056578655,PSCI_tumor_30
204,1182.3621564731384,2484.4544692369514,PSCI_tumor_30
205,1189.4774371420988,2471.2119688279067,PSCI_tumor_30
206,1195.1442675862431,2457.2879583137287,PSCI_tumor_30
207,1234.3280228629237,2344.0904430699843,PSCI_tumor_30
208,1237.9480486242478,2331.8751555108306,PSCI_tumor_30
209,1240.452093627983,2319.383254323072,PSCI_tumor_30
210,1241.8197647512948,2306.7164744495635,PSCI_tumor_30
211,1246.066426964047,2238.7698790455333,PSCI_tumor_30
212,1254.2878232733797,2144.223821488205,PSCI_tumor_30
213,1266.7983033530745,2056.6504609303447,PSCI_tumor_30
214,1268.2171983656158,2036.6850929909592,PSCI_tumor_30
215,1268.2171983656158,1945.256330678704,PSCI_tumor_30
216,1267.5398053558094,1931.4431106572372,PSCI_tumor_30
217,1265.5141268613284,1917.7624478338141,PSCI_tumor_30
218,1262.1596021052467,1904.345627334455,PSCI_tumor_30
219,1257.508422452195,1891.3214023484445,PSCI_tumor_30
220,1251.6052224871178,1878.8147585611007,PSCI_tumor_30
221,1244.5066516838997,1866.9457147410246,PSCI_tumor_30
222,1197.137087264477,1795.8913681118904,PSCI_tumor_30
223,1170.5915406612373,1742.8002749054124,PSCI_tumor_30
224,1162.4707133525371,1728.6635563853204,PSCI_tumor_30
225,1152.7742355220557,1715.5573378468928,PSCI_tumor_30
226,1117.1921002981571,1672.8587755782146,PSCI_tumor_30
227,1098.6859530011748,1640.4730178084947,PSCI_tumor_30
228,1091.76451972564,1611.0569263874725,PSCI_tumor_30
229,1102.8680537234425,1602.035305014258,PSCI_tumor_30
230,1112.5103774008023,1593.4394662700734,PSCI_tumor_30
231,1121.3266485502586,1583.998268642957,PSCI_tumor_30
232,1129.2430563647458,1573.7907548942658,PSCI_tumor_30
233,1136.1933237935766,1562.9023834695422,PSCI_tumor_30
234,1142.1192624213147,1551.424313030863,PSCI_tumor_30
235,1146.9712596276909,1539.4526392663338,PSCI_tumor_30
236,1173.093763145478,1465.4388792992702,PSCI_tumor_30
237,1177.176391281339,1451.679403222232,PSCI_tumor_30
238,1179.8409039972912,1437.576516766019,PSCI_tumor_30
239,1181.0597627176178,1423.275977691208,PSCI_tumor_30
240,1180.8203701546577,1408.925586560263,PSCI_tumor_30
241,1179.1252005057308,1394.6736591723036,PSCI_tumor_30
242,1175.9917738815323,1380.6674936727434,PSCI_tumor_30
243,1164.7188587455762,1340.0849991833009,PSCI_tumor_30
244,1168.257717799348,1327.3451065897218,PSCI_tumor_30
245,1190.2113686762627,1299.9030429935783,PSCI_tumor_30
246,1235.2203880555103,1267.7537434369726,PSCI_tumor_30
247,1245.6240131894504,1259.5592415428198,PSCI_tumor_30
248,1310.9302719839184,1202.9604839209476,PSCI_tumor_30
249,1320.6498198457818,1193.6914744931112,PSCI_tumor_30
250,1329.4445821795612,1183.5407946190971,PSCI_tumor_30
251,1337.2349617775685,1172.6003132708508,PSCI_tumor_30
252,1343.9504516221841,1160.969047537525,PSCI_tumor_30
253,1349.5302730113121,1148.7522664689373,PSCI_tumor_30
254,1353.9239256374838,1136.0605383355066,PSCI_tumor_30
255,1357.0916446421022,1123.0087299274678,PSCI_tumor_30
256,1359.0047605082507,1109.7149669502267,PSCI_tumor_30
257,1359.6459585348437,1096.299564924828,PSCI_tumor_30
258,1359.0094355437445,1082.883940269443,PSCI_tumor_30
259,1357.1009524015687,1069.5895114171603,PSCI_tumor_30
260,1353.9377818808227,1056.5365999155429,PSCI_tumor_30
261,1349.5485523322604,1043.8433414535716,PSCI_tumor_30
262,1323.4260488144737,978.5370826591036,PSCI_tumor_30
263,1317.4568733304588,965.5599001752,PSCI_tumor_30
264,1310.206905476075,953.2523298508063,PSCI_tumor_30
265,1301.7503656327315,941.7403684602596,PSCI_tumor_30
266,1297.8433257213323,937.4163884424819,PSCI_tumor_30
267,1353.198841806662,890.577105601049,PSCI_tumor_30
268,1361.8338356495374,882.6317638340992,PSCI_tumor_30
269,1422.7863438577083,821.679255625929,PSCI_tumor_30
270,1432.0903916943469,811.4138207521075,PSCI_tumor_30
271,1440.343449427026,800.2858605905955,PSCI_tumor_30
272,1447.4660355981991,788.4025434809101,PSCI_tumor_30
273,1453.3895558094366,775.8783122628995,PSCI_tumor_30
274,1458.0569633229786,762.8337821296343,PSCI_tumor_30
275,1461.4233084530051,749.3945790371636,PSCI_tumor_30
276,1463.4561714556828,735.6901298578833,PSCI_tumor_30
277,1464.1359747490199,721.8524159290041,PSCI_tumor_30
278,1463.4561714556828,708.0147020001249,PSCI_tumor_30
279,1461.4233084530053,694.3102528208447,PSCI_tumor_30
280,1458.0569633229786,680.8710497283738,PSCI_tumor_30
281,1453.3895558094366,667.8265195951087,PSCI_tumor_30
282,1447.4660355981991,655.3022883770981,PSCI_tumor_30
283,1440.343449427026,643.4189712674126,PSCI_tumor_30
284,1432.090391694347,632.2910111059007,PSCI_tumor_30
285,1422.7863438577083,622.0255762320792,PSCI_tumor_30
286,1366.1875862358354,565.4268186102069,PSCI_tumor_30
287,1354.2837049330408,554.798467234122,PSCI_tumor_30
288,1341.2563946504545,545.5814487440806,PSCI_tumor_30
289,1327.2721108641829,537.8935328997462,PSCI_tumor_30
290,1227.1358473793323,490.0022764504699,PSCI_tumor_30
291,1211.9828348805318,483.80728557294543,PSCI_tumor_30
292,1196.2145504890316,479.4080916569892,PSCI_tumor_30
293,1096.07828700418,457.6393387254999,PSCI_tumor_30
294,1085.1630249433244,455.7117428495238,PSCI_tumor_30
295,992.4812074457224,443.07331319075973,PSCI_tumor_30
296,851.886352127531,417.51061222381577,PSCI_tumor_30
297,833.6819538325533,415.40956345516577,PSCI_tumor_30
298,746.6069421065961,411.055812868868,PSCI_tumor_30
299,733.7439900912339,410.99939693418514,PSCI_tumor_30
300,720.9292950978139,412.11398633518223,PSCI_tumor_30
301,708.26924038431,414.3903281281223,PSCI_tumor_30
302,612.486727485757,436.1590810596116,PSCI_tumor_30
303,597.5940977971643,440.41509739154594,PSCI_tumor_30
304,498.7137018866076,474.64292674520016,PSCI_tumor_30
305,410.48386566996805,485.2305070911969,PSCI_tumor_30
306,310.0669672370526,489.2471830285136,PSCI_tumor_30
307,225.814356413722,489.2471830285136,PSCI_tumor_30
308,214.55620738554933,489.69679076459005,PSCI_tumor_30
309,105.71244272810273,498.40429193718575,PSCI_tumor_30
310,92.6951026188903,500.05744600550736,PSCI_tumor_30
311,79.88748079468931,502.91207121746925,PSCI_tumor_30
312,67.40022353203176,506.94350619136185,PSCI_tumor_30
313,-37.08979053911685,546.1272614680427,PSCI_tumor_30
314,-51.30798089670306,552.3712097797335,PSCI_tumor_30
315,-64.75438987191542,560.1389580528789,PSCI_tumor_30
316,-77.26632860114609,569.3365238612654,PSCI_tumor_30
317,-151.28008856820972,630.2890320694354,PSCI_tumor_30
318,-161.2764070859876,639.3570336615865,PSCI_tumor_30
319,-170.36113477106937,649.3381538227724,PSCI_tumor_30
320,-178.45124288148742,660.1411713431631,PSCI_tumor_30
321,-185.47279287752173,671.667353383948,PSCI_tumor_30
322,-191.3616121738135,683.8113578338708,PSCI_tumor_30
323,-196.06388063675018,696.4621960703907,PSCI_tumor_30
324,-226.54013474083555,792.2447089689439,PSCI_tumor_30
325,-229.89092333507273,804.7268145046078,PSCI_tumor_30
326,-232.0861912285651,817.4630439969859,PSCI_tumor_30
327,-233.10754090072638,830.3466610222587,PSCI_tumor_30
328,-237.46129148702403,960.9591786111945,PSCI_tumor_30
329,-237.40640932832827,971.7947627771626,PSCI_tumor_30
330,-233.1859069742575,1068.8663169207955,PSCI_tumor_30
331,-233.1859069742575,1152.8737239724926,PSCI_tumor_30
332,-232.94228906955104,1161.1638917774064,PSCI_tumor_30
333,-228.58853848325302,1235.1776517444703,PSCI_tumor_30
334,-228.25237377163532,1239.669001027912,PSCI_tumor_30
335,-219.54487259903965,1335.4515139264647,PSCI_tumor_30
336,-217.8474660529978,1347.924411642813,PSCI_tumor_30
337,-202.07498626491105,1434.673050477289,PSCI_tumor_30
338,-198.17976189015846,1512.5775379723452,PSCI_tumor_30
339,-197.82516179385328,1517.7575849494208,PSCI_tumor_30
340,-189.11766062125764,1617.8938484342716,PSCI_tumor_30
341,-187.1550222532752,1632.0796119437055,PSCI_tumor_30
342,-171.31845729160418,1715.2215779924773,PSCI_tumor_30
343,-163.19135572379503,1833.064550725711,PSCI_tumor_30
344,-161.4732080515171,1847.338173063443,PSCI_tumor_30
345,-141.7571446620022,1961.6913407226295,PSCI_tumor_30
346,-141.7571446620022,2332.740132859214,PSCI_tumor_30
347,-141.1212113811484,2346.1249459361075,PSCI_tumor_30
348,-133.04964348940655,2430.8764087993977,PSCI_tumor_30
349,-133.04964348940655,2585.25766686449,PSCI_tumor_30
350,-132.51156721931739,2597.571800669371,PSCI_tumor_30
351,-130.90144002840935,2609.7920669457676,PSCI_tumor_30
352,-118.06186655681473,2682.54964995147,PSCI_tumor_30
353,-106.9271399716192,2753.069584991041,PSCI_tumor_30
354,-106.9271399716192,2942.265214940915,PSCI_tumor_30
355,-106.81433414410714,2947.9077615313436,PSCI_tumor_30
356,-102.4605835578095,3056.75152618879,PSCI_tumor_30
357,-102.3148242038426,3059.6494587139227,PSCI_tumor_30
358,-93.86588821272552,3199.05690256735,PSCI_tumor_30
359,-93.86588821272552,3708.52531812934,PSCI_tumor_30
360,-92.86026541087925,3725.3458198637068,PSCI_tumor_30
361,-79.79901365198597,3834.189584521152,PSCI_tumor_30
362,-77.11163077032063,3849.4485579312213,PSCI_tumor_30
363,-48.435689653519624,3972.345448431796,PSCI_tumor_30
364,-32.60730016659622,4106.886759070646,PSCI_tumor_30
365,-28.462900067683478,4218.785561741286,PSCI_tumor_30
366,-27.24774633429439,4232.761766559295,PSCI_tumor_30
367,-24.651469864279107,4246.548363246004,PSCI_tumor_30
368,-20.69970814406136,4260.009213108377,PSCI_tumor_30
369,-15.43148368862461,4273.011394109956,PSCI_tumor_30
370,41.167273933247316,4394.916410526297,PSCI_tumor_30
371,47.450691158132315,4406.908408628928,PSCI_tumor_30
372,54.85389361418643,4418.243396229721,PSCI_tumor_30
373,63.30879931510725,4428.817133511496,PSCI_tumor_30
374,72.73765450803766,4438.532381334697,PSCI_tumor_30
375,83.05374871951652,4447.299795476584,PSCI_tumor_30
376,94.16221217001649,4455.038748266488,PSCI_tumor_30
377,105.96088822381577,4461.6780700611425,PSCI_tumor_30
378,118.34127285090149,4467.156703741258,PSCI_tumor_30
379,131.18951246134355,4471.424266210412,PSCI_tumor_30
380,144.387450935765,4474.441511732548,PSCI_tumor_30
381,157.81371622311488,4476.180692847088,PSCI_tumor_30
382,171.34483651307684,4476.625815542584,PSCI_tumor_30
383,184.85637571847008,4475.772786342271,PSCI_tumor_30
384,198.22407782541845,4473.629449948851,PSCI_tumor_30
385,211.32500958751365,4470.215517102354,PSCI_tumor_30
386,280.98501896827963,4448.446764170864,PSCI_tumor_30
387,293.91880613783485,4443.7006580456855,PSCI_tumor_30
388,306.328396482548,4437.716475446932,PSCI_tumor_30
389,318.09560886293644,4430.551205968843,PSCI_tumor_30
390,329.10837974353956,4422.273087134822,PSCI_tumor_30
391,339.2618304156025,4412.960954546162,PSCI_tumor_30
392,348.45926579598625,4402.70349110131,PSCI_tumor_30
393,356.61309529037004,4391.598382435685,PSCI_tumor_30
394,363.64566695102445,4379.7513866250765,PSCI_tumor_30
395,392.8969281607112,4324.499004340113,PSCI_tumor_30
396,434.4849607680929,4282.910971732731,PSCI_tumor_30
397,443.299708996953,4273.238450960165,PSCI_tumor_30
398,451.18094303754185,4262.791269788606,PSCI_tumor_30
399,458.0609425634316,4251.6591967131335,PSCI_tumor_30
400,463.8805904603079,4239.937885234024,PSCI_tumor_30
401,468.589880795947,4227.7280519440665,PSCI_tumor_30
402,476.41069248915863,4204.265616864432,PSCI_tumor_30
403,566.9239918232785,4343.532056795936,PSCI_tumor_60
404,600.2369068353386,4343.532056795936,PSCI_tumor_60
405,638.3865175835664,4340.942927773151,PSCI_tumor_60
406,731.9170526982239,4328.18876389388,PSCI_tumor_60
407,826.0017572319505,4316.898599349833,PSCI_tumor_60
408,957.0891777318581,4312.926253274077,PSCI_tumor_60
409,978.0950105442633,4311.504401163777,PSCI_tumor_60
410,1060.8162716839224,4302.796899991182,PSCI_tumor_60
411,1064.2486847802056,4302.414354504539,PSCI_tumor_60
412,1138.2624447472697,4293.706853331943,PSCI_tumor_60
413,1151.6905124379944,4291.799084722795,PSCI_tumor_60
414,1213.9993692102005,4281.4142752607595,PSCI_tumor_60
415,1284.8145301446614,4277.873517214037,PSCI_tumor_60
416,1314.0905292933394,4274.874117080849,PSCI_tumor_60
417,1342.8953087137656,4268.843759723862,PSCI_tumor_60
418,1370.9159448937512,4259.847956514517,PSCI_tumor_60
419,1397.8480329371778,4247.984434232602,PSCI_tumor_60
420,1423.3989934960796,4233.382073401907,PSCI_tumor_60
421,1484.3515017042496,4194.198318125227,PSCI_tumor_60
422,1512.4249534739383,4173.598639316989,PSCI_tumor_60
423,1590.7924640273004,4108.29238052252,PSCI_tumor_60
424,1610.7551869233453,4089.963797554704,PSCI_tumor_60
425,1628.868777102863,4069.80579393726,PSCI_tumor_60
426,1644.9663636997805,4048.004074629207,PSCI_tumor_60
427,1697.2113707353542,3969.636564075846,PSCI_tumor_60
428,1711.0713397836319,3946.528684543423,PSCI_tumor_60
429,1722.665456253254,3922.204842293626,PSCI_tumor_60
430,1731.8881276089387,3896.8865648725764,PSCI_tumor_60
431,1738.6553590716892,3870.8044365692012,PSCI_tumor_60
432,1739.9222907406831,3862.872717109611,PSCI_tumor_60
433,1745.0759781322106,3857.069487361963,PSCI_tumor_60
434,1764.1586665145678,3829.6357584573802,PSCI_tumor_60
435,1812.0499229638444,3751.2682479040186,PSCI_tumor_60
436,1824.3183156103332,3728.9971429195075,PSCI_tumor_60
437,1834.5334218442295,3705.712659244971,PSCI_tumor_60
438,1842.6124022077588,3681.603622523334,PSCI_tumor_60
439,1868.7349057255465,3590.1748602110792,PSCI_tumor_60
440,1870.065068161431,3585.35834896297,PSCI_tumor_60
441,1887.4800705066225,3520.0520901685013,PSCI_tumor_60
442,1893.7675075197048,3489.9925017760193,PSCI_tumor_60
443,1896.7531630125286,3459.427872221629,PSCI_tumor_60
444,1896.4017172251786,3428.719775498167,PSCI_tumor_60
445,1892.7173276972173,3398.2314827889127,PSCI_tumor_60
446,1879.656075938324,3324.2177228218497,PSCI_tumor_60
447,1870.6609383934742,3287.676078576795,PSCI_tumor_60
448,1840.1846842893888,3191.8935656782414,PSCI_tumor_60
449,1830.508563709824,3165.95822613175,PSCI_tumor_60
450,1818.3393297622954,3141.095022557142,PSCI_tumor_60
451,1803.7939485301713,3117.542930682443,PSCI_tumor_60
452,1792.7999146777593,3101.5516087152987,PSCI_tumor_60
453,1789.3998672402884,3078.8846257988243,PSCI_tumor_60
454,1783.917438074508,3051.588426391123,PSCI_tumor_60
455,1775.7734009824549,3024.9648618005945,PSCI_tumor_60
456,1765.0469395193861,2999.272789946731,PSCI_tumor_60
457,1751.842345861821,2974.7620119500743,PSCI_tumor_60
458,1736.2880067864562,2951.6708433440604,PSCI_tumor_60
459,1718.5351553799965,2930.2237969599323,PSCI_tumor_60
460,1698.7564006168902,2910.629400013772,PSCI_tumor_60
461,1677.1440491017142,2893.078166619869,PSCI_tumor_60
462,1611.8377903072465,2845.186910170593,PSCI_tumor_60
463,1590.8231454600718,2831.176960472163,PSCI_tumor_60
464,1568.6406329307788,2819.1009459601983,PSCI_tumor_60
465,1545.4677430150723,2809.0554911890113,PSCI_tumor_60
466,1521.4898903758785,2801.1209734709314,PSCI_tumor_60
467,1496.8989304736497,2795.3608797483957,PSCI_tumor_60
468,1453.0587388156,2787.140843812511,PSCI_tumor_60
469,1399.1747684985096,2766.1859664669764,PSCI_tumor_60
470,1376.574035556775,2758.480136114273,PSCI_tumor_60
471,1353.4030305992821,2752.711472474565,PSCI_tumor_60
472,1329.8274705443807,2748.9212325051194,PSCI_tumor_60
473,1255.8137105773167,2740.2137313325234,PSCI_tumor_60
474,1222.823240675933,2738.279784317806,PSCI_tumor_60
475,1168.8013879457321,2738.279784317806,PSCI_tumor_60
476,1159.3997319478615,2737.235155873598,PSCI_tumor_60
477,1158.7211396712432,2736.875901138918,PSCI_tumor_60
478,1159.1158257285335,2734.5077847951757,PSCI_tumor_60
479,1163.174962723866,2726.3895108045112,PSCI_tumor_60
480,1204.7893907548878,2684.775082773489,PSCI_tumor_60
481,1229.4249818487178,2656.6367278702187,PSCI_tumor_60
482,1286.0237394705907,2582.622967903155,PSCI_tumor_60
483,1302.9898439633646,2557.8012950613265,PSCI_tumor_60
484,1317.2204053012852,2531.3162942432377,PSCI_tumor_60
485,1328.5540661895736,2503.4682732148817,PSCI_tumor_60
486,1367.7378214662542,2390.2707579711373,PSCI_tumor_60
487,1374.9778729889024,2365.84018285283,PSCI_tumor_60
488,1379.9859629963732,2340.856380477312,PSCI_tumor_60
489,1382.7213052429968,2315.522820730295,PSCI_tumor_60
490,1386.8608790822016,2249.28963930302,PSCI_tumor_60
491,1394.596170528273,2160.3337876731953,PSCI_tumor_60
492,1406.5558789287684,2076.61582886973,PSCI_tumor_60
493,1409.393668953851,2036.6850929909592,PSCI_tumor_60
494,1409.393668953851,1945.256330678704,PSCI_tumor_60
